stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
3412,3412,HARFORD RD & INSTITUTE mid nb,,39.317554,-76.594218,,,,,0
3413,3413,HARFORD RD & HOMESTEAD ST nb,,39.318991,-76.592648,,,,,0
3414,3414,HARFORD RD & CARSWELL ST mid nb,,39.320438,-76.591184,,,,,0
3415,3415,HARFORD & ST LO DR fs nb,HARFORD RD at ST LO DR,39.321166,-76.590424,,,,,0
3418,3418,HARFORD RD & HILLEN RD op nb,,39.322471,-76.588672,,,,,0
3420,3420,HARFORD RD & 30TH OP N/B,HARFORD RD at 30TH ST opp nb,39.325238,-76.585874,,,,,0
3421,3421,HARFORD RD & 31ST FS N/B,HARFORD RD at 31ST ST fs nb,39.326063,-76.585194,,,,,0
3425,3425,HARFORD & KENTUCKY N/B,HARFORD RD at KENTUCKY AVE nb,39.33029,-76.581094,,,,,0
3427,3427,HARFORD & CHESTERFIELD N/B,HARFORD RD at CHESTERFIELD AVE NB,39.331398,-76.579529,,,,,0
3428,3428,HARFORD & WALTHER FS N/B,HARFORD RD at WALTHER AVE fs nb,39.335228,-76.575212,,,,,0
3429,3429,HARFORD & PARKSIDE FS N/B,HARFORD RD at PARKSIDE DR fs nb,39.337018,-76.57473,,,,,0
3430,3430,HARFORD & WEAVER N/B,HARFORD RD at WEAVER AVE nb,39.338605,-76.573555,,,,,0
3431,3431,HARFORD & MONTEBELLO TER fs nb,HARFORD RD at MONTEBELLO TER fs nb,39.339797,-76.572499,,,,,0
3434,3434,HARFORD RD & GRINDON AVE nb,,39.34208,-76.570215,,,,,0
3436,3436,HARFORD RD & MORAVIA RD nb,,39.342686,-76.569118,,,,,0
3437,3437,HARFORD RD & SOUTHERN AVE nb,,39.344309,-76.567726,,,,,0
3439,3439,HARFORD & AILSA N/B,HARFORD RD at AILSA AVE nb,39.346712,-76.566016,,,,,0
3440,3440,HARFORD RD & RUECKERT AVE nb,,39.34765,-76.565165,,,,,0
3441,3441,HARFORD RD & BATAVIA AVE nb,,39.348805,-76.564183,,,,,0
3442,3442,NORTHERN PKWY & YORK E/B,NORTHERN PKWY at YORK RD eb,39.364917,-76.609952,,,,,0
3444,3444,HARFORD RD & ECHODALE AVE nb,,39.349951,-76.563317,,,,,0
3445,3445,HARFORD RD & GIBBONS AVE nb,,39.35092,-76.562617,,,,,0
3446,3446,HARFORD RD & HAMILTON AVE fs nb,,39.352279,-76.56148,,,,,0
3447,3447,HARFORD RD & BAYONNE AVE nb,,39.354117,-76.559824,,,,,0
3448,3448,HARFORD RD & WHITE AVE nb,,39.354917,-76.559125,,,,,0
3450,3450,HARFORD & GLENMORE N/B,HARFORD RD at GLENMORE AVE nb,39.356571,-76.557681,,,,,0
3460,3460,NORTHERN PKWY & MOYER E/B,NORTHERN PKWY at MOYER AVE eb,39.360421,-76.544233,,,,,0
3461,3461,NORTHERN PKWY & ALTA FS E/B,NORTHERN PKWY at ALTA AVE fs eb,39.359896,-76.542797,,,,,0
3462,3462,NORTHERN PKWY & HILLTOP FS E/B,NORTHERN PKWY at HILLTOP fs eb,39.359343,-76.541233,,,,,0
3463,3463,NORTHERN PKWY & FAIRDEL E/B,NORTHERN PKWY at FAIRDEL AVE eb,39.358662,-76.539295,,,,,0
3466,3466,HARFORD RD & LOUISE AVE nb,,39.359855,-76.554851,,,,,0
3467,3467,HARFORD RD & WESTFIELD AVE nb,,39.360592,-76.554223,,,,,0
3471,3471,NORTHERN PKWY & ELSRODE wb,NORTHERN PKWY at ELSRODE AVE wb,39.364406,-76.554867,,,,,0
3472,3472,NORTHERN PKWY & OLD HARFD FS wb,NORTHERN PKWY at OLD HARFORD RD fs wb,39.365478,-76.558452,,,,,0
3473,3473,NORTHERN PKWY & MARIETTA  W/B,NORTHERN PKWY at MARIETTA AVE wb,39.36587,-76.559972,,,,,0
3476,3476,MCCLEAN & PERRING MANOR N/B,MCCLEAN BLVD at PERRING MANOR RD nb,39.371759,-76.567022,,,,,0
3477,3477,HILLSWAY & DALTON N/B,HILLSWAY AVE at DEANWOOD RD nb,39.380094,-76.570033,,,,,0
3478,3478,HILLSWAY & DARTMOUTH FS nb,HILLSWAY AVE at DARTMOUTH AVE nb,39.382142,-76.570975,,,,,0
3479,3479,TAYLOR & HILLSWAY fs wb,TAYLOR AVE at HILLSWAY AVE fs wb,39.382964,-76.571037,,,,,0
3480,3480,TAYLOR & COLLINSDALE OPP wb,TAYLOR AVE at COLLINSDALE RD opp wb,39.383301,-76.572452,,,,,0
3481,3481,TAYLOR & LOCH RAVEN wb,TAYLOR AVE at LOCH RAVEN wb,39.384802,-76.576109,,,,,0
3482,3482,LOCH RAVEN & HILLENDALE  sb,LOCH RAVEN BLVD at HILLENDALE SHOP CTR sb,39.383759,-76.577931,,,,,0
3484,3484,HARFORD RD & WOODRING AVE nb,,39.364588,-76.55073,,,,,0
3485,3485,HARFORD RD & CHESLEY AVE nb,,39.365521,-76.549878,,,,,0
3486,3486,HARFORD RD & WOODHOME AVE nb,,39.366382,-76.549132,,,,,0
3487,3487,HARFORD RD & ROSALIE AVE nb,,39.367918,-76.547782,,,,,0
3488,3488,HARFORD RD & HARVIEW AVE nb,,39.368913,-76.546882,,,,,0
3489,3489,HARFORD RD & CLEARVIEW AVE nb,,39.369623,-76.546231,,,,,0
3490,3490,HARFORD RD & OAKCREST AVE nb,,39.371213,-76.54488,,,,,0
3493,3493,HARFORD RD & LINGANORE AVE nb,,39.372376,-76.543897,,,,,0
3497,3497,HARFORD RD & TAYLOR AVE fs nb,,39.37381,-76.5427,,,,,0
3499,3499,HARFORD RD & DUBOIS nb,HARFORD RD at DUBOIS AVE nb,39.376319,-76.540438,,,,,0
3500,3500,HARFORD RD & GARNET RD nb,,39.377953,-76.539134,,,,,0
3501,3501,HARFORD RD & WOODSIDE AVE nb,,39.378779,-76.538387,,,,,0
3503,3503,HARFORD RD & HISS AVE nb,,39.382118,-76.535437,,,,,0
3504,3504,HARFORD RD & PUTTY HILL AVE nb,,39.383245,-76.534454,,,,,0
3505,3505,HARFORD RD & EDGEWOOD AVE nb,,39.385821,-76.532308,,,,,0
3507,3507,HARFORD RD & EAST AVE nb,,39.390084,-76.528763,,,,,0
3511,3511,HARFORD RD & 3RD AVE N/B,HARFORD RD at 3RD AVE nb,39.392203,-76.526725,,,,,0
3512,3512,HARFORD RD & 5TH AVE nb,,39.393314,-76.525615,,,,,0
3513,3513,HARFORD RD & 6TH AVE fs nb,,39.393782,-76.52472,,,,,0
3515,3515,HARFORD RD & JOPPA RD FS nb,HARFORD RD at JOPPA RD fs nb,39.394774,-76.523134,,,,,0
3516,3516,CARNEY PARK & RIDE LOT,JOMAT AVE at PARK at RIDE LOT,39.397274,-76.522956,,,,,0
3523,3523,HARFORD RD & JOPPA RD sb,,39.394702,-76.523257,,,,,0
3524,3524,HARFORD RD & 2ND AVE fs sb,,39.391674,-76.527377,,,,,0
3526,3526,HARFORD RD & RICHMOND AVE sb,HARFORD RD at RICHMOND AVE SB,39.389676,-76.529154,,,,,0
3537,3537,HARFORD RD & MANNS AVE sb,,39.385457,-76.53271,,,,,0
3538,3538,HARFORD RD & PUTTY HILL AVE sb,,39.383344,-76.534465,,,,,0
3539,3539,HARFORD RD & HISS AVE sb,,39.38242,-76.535306,,,,,0
3540,3540,HARFORD RD & WILLOUGHBY RD fs sb,,39.381346,-76.536265,,,,,0
3543,3543,HARFORD RD & GARNET RD sb,,39.378052,-76.539145,,,,,0
3544,3544,HARFORD RD & TAYLOR AVE sb,,39.373851,-76.542793,,,,,0
3546,3546,HARFORD RD & LINGANORE AVE sb,,39.372475,-76.54399,,,,,0
3547,3547,HARFORD RD & HILLCREST AVE sb,,39.371764,-76.544582,,,,,0
3548,3548,HARFORD RD & GLENDALE S/B,HARFORD RD at GLENDALE AVE sb,39.370504,-76.545577,,,,,0
3549,3549,HARFORD RD & ALVARADO SQ sb,,39.368807,-76.547211,,,,,0
3550,3550,HARFORD RD & ROSALIE AVE sb,,39.368053,-76.547909,,,,,0
3551,3551,HARFORD RD & INGLEWOOD AVE sb,,39.366694,-76.54907,,,,,0
3552,3552,HARFORD RD & KILDAIRE DR sb,,39.365167,-76.55042,,,,,0
3553,3553,HARFORD RD & BERWICK AVE sb,,39.36435,-76.551142,,,,,0
3554,3554,HARFORD & NORTHERN PKY sb,HARFORD RD at NORTHERN PKWY sb,39.363408,-76.551845,,,,,0
3559,3559,TAYLOR & LOCH RAVEN BLVD FS E/B,TAYLOR AVE at SALVO AUTO PARTS fs eb,39.384,-76.574707,,,,,0
3560,3560,TAYLOR & COLLINSDALE RD eb,TAYLOR AVE at COLLINSDALE eb,39.38316,-76.572711,,,,,0
3562,3562,HILLSWAY & DARTMOUTH AVE sb,HILLSWAY AVE at DARTMOUTH AVE sb,39.381982,-76.57107,,,,,0
3563,3563,HILLSWAY & DALTON RD eb,HILLSWAY AVE at DALTON RD eb,39.380113,-76.570173,,,,,0
3564,3564,HILLSWAY & HALSTEAD RD sb,HILLSWAY AVE at HALSTEAD RD sb,39.37882,-76.568709,,,,,0
3565,3565,HILLSWAY & SATURN CT FS S/B,HILLSWAY AVE at SATURN CT FS sb,39.377219,-76.568056,,,,,0
3566,3566,HILLSWAY & WENTWORTH RD sb,HILLSWAY AVE at WENTWORTH RD sb,39.375785,-76.568409,,,,,0
3567,3567,HILLSWAY & SOLAR CIR FS sb,HILLSWAY AVE at SOLAR CIR FS sb,39.373884,-76.568358,,,,,0
3568,3568,MCCLEAN & PERRING MANOR OP S/B,MCCLEAN BLVD at PERRING MANOR RD op sb,39.371904,-76.567183,,,,,0
3569,3569,MCCLEAN & PENTLAND DR S/B,MCCLEAN BLVD at PENTLAND DR sb,39.369247,-76.567116,,,,,0
3570,3570,NORTHERN PKWY & MCCLEAN FS eb,NORTHERN PKWY at MCCLEAN BLVD fs eb,39.368101,-76.566756,,,,,0
3573,3573,NORTHERN PKY & OLD HARFORD RD eb,NORTHERN PKWY at OLD HARFORD RD eb,39.365267,-76.558313,,,,,0
3574,3574,NORTHERN PKWY & HAMPNETT AVE E/B,NORTHERN PKWY at HAMPNETT AVE eb,39.363638,-76.553164,,,,,0
3575,3575,HARFORD RD & FLEETWOOD sb no stop,HARFORD RD no stop at FLEETWOOD AVE sb,39.362512,-76.552609,,,,,0
3576,3576,HARFORD & WESTFIELD S/B,HARFORD RD at WESTFIELD AVE sb,39.360765,-76.554146,,,,,0
3577,3577,HARFORD & SYLVAN S/B,HARFORD RD at SYLVAN AVE sb,39.35925,-76.555461,,,,,0
3578,3578,HARFORD & CHRISTOPHER S/B,HARFORD RD at CHRISTOPHER AVE sb,39.358596,-76.556036,,,,,0
3579,3579,NORTHERN PKWY & HILLTOP wb,NORTHERN PKWY at HILLTOP AVE wb,39.359593,-76.541312,,,,,0
3581,3581,NORTHERN PKWY & MOYER wb,,39.360572,-76.54402,,,,,0
3590,3590,HARFORD & OLD HARFORD S/B,HARFORD RD at OLD HARFORD RD sb,39.356562,-76.557797,,,,,0
3591,3591,HARFORD & WHITE S/B,HARFORD RD at MARY AVE sb,39.355021,-76.559123,,,,,0
3592,3592,HARFORD & BAYONNE FS S/B,HARFORD RD at BAYONNE fs sb,39.353802,-76.560191,,,,,0
3593,3593,HARFORD & HAMILTON S/B,HARFORD RD at HAMILTON AVE sb,39.352181,-76.561658,,,,,0
3595,3595,HARFORD RD & ECHODALE AVE sb,,39.350094,-76.563339,,,,,0
3597,3597,HARFORD RD & RUECKERT AVE sb,,39.347794,-76.565281,,,,,0
3598,3598,HARFORD RD & AILSA AVE sb,,39.346968,-76.56598,,,,,0
3600,3600,HARFORD RD & SOUTHERN AVE sb,,39.344461,-76.567865,,,,,0
3602,3602,HARFORD & MORAVIA S/B,HARFORD RD at MORAVIA RD sb,39.342785,-76.569117,,,,,0
3603,3603,HARFORD RD & GRINDON AVE sb,,39.34219,-76.570204,,,,,0
3606,3606,HARFORD RD & MONTEBELLO TERR sb,HARFORD RD at MONTEBELLO TER sb,39.340031,-76.572392,,,,,0
3607,3607,HARFORD RD & ARGONNE DR sb,,39.337066,-76.574818,,,,,0
3609,3609,HARFORD RD & WALTHER AVE sb,,39.335159,-76.575327,,,,,0
3610,3610,HARFORD RD & CHESTERFIELD AVE sb,HARFORD RD at CHESTERFIELD AVE opp sb,39.331354,-76.57966,,,,,0
3611,3611,HARFORD RD & PELHAM AVE sb,,39.330938,-76.580366,,,,,0
3612,3612,HARFORD RD & KENTUCKY AVE sb,,39.330416,-76.581069,,,,,0
3613,3613,HARFORD RD & DOBLER AVE fs sb,,39.328871,-76.582714,,,,,0
3618,3618,HARFORD & 32ND S/B fs,HARFORD RD at 32ND ST sb,39.326915,-76.584582,,,,,0
3619,3619,HARFORD RD & 31ST fs sb,HARFORD RD at 31TH ST fs sb,39.32571,-76.585588,,,,,0
3620,3620,HARFORD RD & 30TH ST fs sb,,39.324892,-76.586274,,,,,0
3621,3621,HARFORD RD & HILLEN RD sb,,39.322914,-76.588422,,,,,0
3623,3623,HARFORD & THE ALAMEDA S/B,HARFORD RD at THE ALAMEDA sb,39.321284,-76.590609,,,,,0
3624,3624,HARFORD RD & CARSWELL ST sb,,39.320262,-76.591642,,,,,0
3625,3625,HARFORD RD & HOMESTEAD ST sb,,39.319162,-76.592787,,,,,0
3626,3626,HARFORD RD & INSTITUTE opp sb,,39.317706,-76.594357,,,,,0
3627,3627,HARFORD RD & 25TH ST sb,,39.316659,-76.59549,,,,,0
3628,3628,HARFORD RD & BONAPARTE AVE sb,,39.314272,-76.598028,,,,,0
3629,3629,HARFORD RD & 20TH ST sb,HARFORD RD at 20TH STREET,39.313001,-76.599094,,,,,0
3630,3630,20TH & CURTAIN FS W/B,20TH ST at CURTAIN f/s wb,39.313021,-76.599502,,,,,0
3631,3631,20TH ST & HOPE ST wb,,39.312926,-76.601691,,,,,0
3633,3633,AISQUITH & NORTH S/B,AISQUITH ST at NORTH AVE sb,39.31176,-76.602677,,,,,0
3634,3634,AISQUITH ST & LAFAYETTE AVE sb,,39.310307,-76.602592,,,,,0
3635,3635,AISQUITH ST & LANVALE ST sb,,39.309246,-76.602504,,,,,0
3636,3636,AISQUITH & FEDERAL FS S/B,AISQUITH ST at FEDERAL ST fs sb,39.307966,-76.602423,,,,,0
3637,3637,AISQUITH & HOFFMAN S/B,AISQUITH ST at HOFFMAN ST sb,39.306047,-76.60229,,,,,0
3638,3638,AISQUITH & PRESTON S/B,AISQUITH ST at PRESTON ST sb,39.304993,-76.602242,,,,,0
3639,3639,HARFORD & CHASE FS S/B,HARFORD RD at CHASE ST fs sb,39.302717,-76.602878,,,,,0
3641,3641,GUILFORD AVE & SARATOGA  f/s sb,GUILFORD AVE at SARATOGA ST fs sb,39.292207,-76.611195,,,,,0
3645,3645,SOUTH & WATER ST S/B,SOUTH ST at WATER ST,39.288522,-76.610928,,,,,0
3647,3647,STEVENSON LN & HEATHFIELD FS W/B,STEVENSON LN at HEATHFIELD RD fs wb,39.383427,-76.610612,,,,,0
3656,3656,UNIVERSITY PKWY & ST PAUL ST S/B,UNIVERSITY PKWY at SAINT PAUL ST sb,39.331345,-76.616389,,,,,0
3661,3661,LOMBARD ST & CHARLES ST mid wb,,39.287675,-76.615746,,,,,0
3664,3664,ROLLING RD & ROLLING BEND RD fs sb,ROLLING RD at ROLLING BEND RD fa sb,39.310429,-76.754211,,,,,0
3666,3666,ROLLING RD & JOHNNYCAKE RD sb,,39.306852,-76.75397,,,,,0
3667,3667,CROSBY RD & GLENWILDE RD fs eb,,39.297859,-76.752207,,,,,0
3668,3668,CROSBY RD & CHESWORTH RD fs eb,,39.296823,-76.744815,,,,,0
3677,3677,HARWALL RD & BARRETT RD fs eb,,39.297393,-76.722684,,,,,0
3679,3679,HARWALL RD & KIRKWOOD RD eb,,39.295795,-76.720861,,,,,0
3680,3680,HARWALL RD & FOREST PARK AVE eb,,39.295151,-76.720032,,,,,0
3681,3681,HARWALL RD & ST AGNES LN eb,,39.294449,-76.718164,,,,,0
3682,3682,ST.AGNES & MASEFIELD RD sb,ST AGNES LN at MASEFIELD RD sb,39.293813,-76.718755,,,,,0
3683,3683,BALT NAT PIKE & COLERIDGE eb,BALT NAT PIKE at COLERIDGE RD eb,39.291166,-76.71628,,,,,0
3685,3685,B.N.PIKE & SHP CTR ENT fs,BALTIMORE NATIONAL PIKE at FOREST PARK AVE fs eb,39.290707,-76.719162,,,,,0
3692,3692,COOKS & BRIARCLIFT E/B,COOKS LN at BRIARCLIFT RD,39.294766,-76.705057,,,,,0
3695,3695,EDMONDSON AVE & UPLANDS PKY eb,EDMONDSON AVE at UPLANDS PKWY eb,39.292819,-76.697966,,,,,0
3696,3696,EDMONDSON AVE & GLEN ALLEN E/B,EDMONDSON AVE at GLEN ALLEN DR eb,39.293039,-76.6964,,,,,0
3704,3704,EDMONDSON & ATHOL/WOODRIDGE FS wb,EDMONDSON AVE at ATHOL AVE,39.293564,-76.689429,,,,,0
3705,3705,ATHOL & DUNLAND S/B,ATHOL AVE at DUNLAND RD sb,39.290246,-76.689009,,,,,0
3708,3708,OLD FREDERICK & WOODINGTON fs e,OLD FREDERICK RD at WOODINGTON RD fs eb,39.287059,-76.686518,,,,,0
3709,3709,OLD FREDERICK & AUGUSTA AVE eb,OLD FREDERICK RD at AUGUSTA AVE eb,39.286123,-76.684805,,,,,0
3710,3710,OLD FREDERICK & COLLINS AVE e,OLD FREDERICK RD at COLLINS AVE eb,39.285305,-76.683454,,,,,0
3711,3711,OLD FREDERICK RD & LOUDON AVE eb,,39.284452,-76.682056,,,,,0
3712,3712,OLD FREDERICK & MONASTERY AVE eb,OLD FREDERICK RD at MONASTERY AVE eb,39.284062,-76.680725,,,,,0
3713,3713,CULVER AT RESIDENCE 41 MB,CULVER ST at BANCROFT RD mid eb,39.284731,-76.678579,,,,,0
3714,3714,CULVER ST & ST JOSEPH ST mid eb,,39.286631,-76.676482,,,,,0
3715,3715,CULVER ST & CATON eb,CULVER ST at CATON AVE eb,39.287536,-76.675457,,,,,0
3717,3717,BALTIMORE ST & HILTON ST fs eb,,39.285758,-76.672014,,,,,0
3719,3719,EDMONDSON & ROSEDALE opp fs,EDMONDSON AVE at ROSEDALE opp fs eb,39.294152,-76.668443,,,,,0
3724,3724,BALTIMORE ST & CATHERINE eb,BALTIMORE ST at CATHERINE ST eb,39.287671,-76.656218,,,,,0
3725,3725,BALTIMORE ST & CALVERTON eb,BALTIMORE ST at CALVERTON RD eb,39.287776,-76.653772,,,,,0
3726,3726,BALTIMORE ST & SMALLWOOD ST eb,,39.287872,-76.651466,,,,,0
3728,3728,BALTIMORE ST & PULASKI eb,BALTIMORE ST at PULASKI ST eb,39.287955,-76.650073,,,,,0
3729,3729,BALTIMORE ST & PAYSON eb,BALTIMORE ST at PAYSON ST eb,39.288029,-76.648692,,,,,0
3731,3731,BALTIMORE ST & FULTON AVE eb,,39.288146,-76.645204,,,,,0
3732,3732,BALTIMORE ST & MOUNT ST fs eb,,39.288218,-76.643425,,,,,0
3733,3733,BALTIMORE ST & GILMOR ST fs eb,BALTIMORE ST at GILMOR ST eb,39.288274,-76.642043,,,,,0
3734,3734,BALTIMORE ST & CALHOUN ST eb,,39.288422,-76.639514,,,,,0
3735,3735,BALTIMORE & PINE FS eb,BALTIMORE ST at PINE ST eb,39.289013,-76.626444,,,,,0
3740,3740,BALTIMORE ST & AISQUITH eb,BALTIMORE ST at AISQUITH ST eb,39.290848,-76.601276,,,,,0
3757,3757,BIDDLE ST & GREENMOUNT AVE eb,,39.303665,-76.607924,,,,,0
3766,3766,LOMBARD & KRESSON  MB eb,LOMBARD ST at KRESSON ST mid eb,39.291511,-76.559341,,,,,0
3769,3769,PONCA ST & EASTERN AVE sb,PONCA ST at EASTERN DIVISION sb,39.287196,-76.554978,,,,,0
3773,3773,PONCA ST & FAIT AVE sb,,39.284018,-76.554778,,,,,0
3774,3774,PONCA ST & HUDSON ST sb,,39.283009,-76.554706,,,,,0
3775,3775,PONCA ST & ODONNELL ST sb,,39.280987,-76.554565,,,,,0
3779,3779,PONCA ST & BOSTON  ST fs sb,PONCA ST at BOSTON ST fs sb,39.277243,-76.55435,,,,,0
3780,3780,PONCA ST & GAF CORP sb,,39.275716,-76.554236,,,,,0
3781,3781,PONCABIRD PASS & PONCA ST fs eb,,39.272954,-76.553244,,,,,0
3782,3782,5501 HOLABIRD AVE eb,HOLABIRD AVE at BROENING HWY eb,39.271886,-76.547381,,,,,0
3783,3783,5901 HOLABIRD AVE eb,,39.271964,-76.545286,,,,,0
3784,3784,2010 BROENING HWY - AMAZON FULFILLMENT CENTER,BROENING HWY at 2122 GM sb,39.268348,-76.543312,,,,,0
3786,3786,BROENING/2400 PASHA sb,BROENING HWY at 2400 sb,39.260756,-76.541305,,,,,0
3787,3787,DUNDALK MARINE TER,DUNDALK MARINE TERMINAL at BROENING HWY,39.256729,-76.532459,,,,,0
3788,3788,BROENING 2500/SEAGIRT TERM ENT SB,BROENING HWY at 2500 sb,39.259089,-76.538216,,,,,0
3789,3789,BROENING/2700  SB,BROENING HWY at 2700 sb,39.257033,-76.533084,,,,,0
3794,3794,BOSTON ST & BONSAL ST fs eb,,39.27775,-76.544377,,,,,0
3796,3796,BOSTON ST & BALLARD WAY eb,,39.277924,-76.542336,,,,,0
3797,3797,BOSTON ST & GUSRYAN ST eb,,39.27789,-76.540678,,,,,0
3798,3798,BOSTON ST & GREGOR ST opp eb,,39.277997,-76.539121,,,,,0
3799,3799,BOSTON ST & JOPLIN ST opp eb,,39.278653,-76.536716,,,,,0
3800,3800,BOSTON ST & DUNDALK AVE eb,,39.278996,-76.53428,,,,,0
3819,3819,DUNMANWAY & YORKWAY wb,,39.258535,-76.514678,,,,,0
3821,3821,SOLLERS POINT & ROBINWOOD FS N/B,SOLLERS POINT RD at ROBINWOOD RD fs nb,39.261637,-76.513053,,,,,0
3822,3822,DUNDALK COMM. COLL,COMMUNITY COLLEGE DRIVEWAY at SOLLERS POINT RD,39.26651,-76.51398,,,,,0
3831,3831,DUNDALK AVE & LIBERTY PKY nb,DUNDALK AVE at LIBERTY PKWY nb,39.263945,-76.526904,,,,,0
3838,3838,BOSTON ST & DUNDALK AVE fs wb,,39.279031,-76.535242,,,,,0
3839,3839,BOSTON ST & GREGOR WAY wb,BOSTON ST at DEMARCAY WAY wb,39.278183,-76.539063,,,,,0
3840,3840,BOSTON ST & GUSRYAN ST fs wb,,39.278061,-76.540899,,,,,0
3841,3841,BOSTON ST & BALLARD WAY fs wb,,39.277999,-76.542537,,,,,0
3850,3850,BROENING & 2501 PT BRE nb,BROENING HWY,39.260093,-76.539689,,,,,0
3851,3851,BROENING & 2400 ENT TO PRK LOT n,BROENING HWY at 2400 ENT PRKING LOT nb,39.261831,-76.542286,,,,,0
3859,3859,BOSTON ST & ANGLESEA ST wb,,39.277935,-76.54551,,,,,0
3861,3861,ODONNELL ST CUTOFF & TRAVEL CENTER wb,O DONNELL STREET CUTOFF at TRAVEL PL ENT wb,39.278882,-76.547598,,,,,0
3863,3863,PONCA ST & O'DONNELL ST nb,PONCA ST at ODONNELL ST nb,39.281862,-76.554578,,,,,0
3864,3864,PONCA ST & HUDSON ST nb,,39.282928,-76.554601,,,,,0
3865,3865,PONCA ST & FAIT AVE nb,,39.283937,-76.554673,,,,,0
3866,3866,PONCA ST & FOSTER AVE nb,,39.284936,-76.554734,,,,,0
3867,3867,PONCA ST & FLEET ST nb,,39.285954,-76.554783,,,,,0
3869,3869,PONCA ST & EASTERN DIVISION nb,,39.287204,-76.554851,,,,,0
3873,3873,LOMBARD & KRESSON  FS wb,LOMBARD ST at KRESSON ST fs wb,39.291613,-76.560066,,,,,0
3894,3894,FAYETTE & AISQUITH W/B,FAYETTE ST at AISQUITH ST wb,39.292053,-76.601383,,,,,0
3895,3895,FAYETTE & COLVIN FS W/B,FAYETTE ST at COLVIN ST fs wb,39.291501,-76.603295,,,,,0
3897,3897,FAYETTE & FRONT STS wb,FAYETTE ST at FRONT ST wb,39.290861,-76.605632,,,,,0
3903,3903,MLK BLVD & FAYETTE ST fs wb,MARTIN LUTHER KING JR BLVD at FAYETTE ST fs wb,39.289945,-76.627695,,,,,0
3904,3904,BALTIMORE ST & M.L. KING FS WB,W BALTIMORE ST at N FREMONT AVE,39.289103,-76.628194,,,,,0
3905,3905,BALTIMORE ST & POPPLETON ST wb,,39.288904,-76.631975,,,,,0
3907,3907,BALTIMORE ST & SCHROEDER ST WB,BALTIMORE ST at SCHROEDER ST wb,39.288822,-76.633648,,,,,0
3908,3908,BALTIMORE ST & CARROLLTON AVE  wb,BALTIMORE ST at CARROLLTON AVE wb,39.288631,-76.636599,,,,,0
3910,3910,BALTIMORE ST & CALHOUN WB,BALTIMORE ST at CALHOUN ST wb,39.288502,-76.639408,,,,,0
3911,3911,BALTIMORE ST & STRICKER ST wb,,39.288438,-76.64086,,,,,0
3912,3912,BALTIMORE ST & GILMOR ST wb,,39.288328,-76.642254,,,,,0
3913,3913,BALTIMORE ST & MOUNT ST wb,,39.288281,-76.643635,,,,,0
3915,3915,BALTIMORE ST & MONROE ST wb,,39.288172,-76.64683,,,,,0
3916,3916,BALTIMORE ST & PAYSON wb,BALTIMORE ST at PAYSON ST wb,39.288109,-76.648586,,,,,0
3918,3918,BALTIMORE & PULASKI  wb,BALTIMORE ST at PULASKI ST wb,39.28804,-76.64996,,,,,0
3919,3919,BALTIMORE ST & SMALLWOOD wb,BALTIMORE ST at SMALLWOOD ST wb,39.287952,-76.65136,,,,,0
3921,3921,BALTIMORE ST & GORMAN AVE wb,,39.287864,-76.653549,,,,,0
3922,3922,BALTIMORE ST & CATHERINE wb,BALTIMORE ST at CATHERINE ST wb,39.287735,-76.656405,,,,,0
3923,3923,BALTIMORE ST & FRANKLINTOWN wb,BALTIMORE ST at FRANKLINTOWN RD wb,39.287674,-76.658757,,,,,0
3927,3927,EDMONDSON & LONGWOOD W/B,EDMONDSON AVE at LONGWOOD ST wb,39.294429,-76.66665,,,,,0
3928,3928,EDMONDSON & ROSEDALE W/B,EDMONDSON AVE at ROSEDALE ST wb,39.294367,-76.668652,,,,,0
3929,3929,BALTIMORE ST & HILTON ST wb,,39.28583,-76.672106,,,,,0
3930,3930,CATON AVE& MORLEY  w,CATON AVE at MORLEY ST wb,39.286575,-76.673955,,,,,0
3931,3931,CATON AVE& KOSSUTH wb,CATON AVE at KOSSUTH ST wb,39.287149,-76.674723,,,,,0
3932,3932,CATON AVE & CULVER ST FS wb,CATON AVE at CULVER ST fs wb,39.287832,-76.675724,,,,,0
3933,3933,MONASTERY AVE & ST JOSPEH sb,MONASTERY AVE at SAINT JOSEPH ST sb,39.286611,-76.678015,,,,,0
3934,3934,MONASTERY AVE & RES 102 sb,MONASTERY AVE at RES 102  sb,39.285785,-76.678899,,,,,0
3935,3935,MONASTERY AVE & OLD FREDERICK sb,MONASTERY AVE at OLD FREDERICK RD sb,39.28416,-76.680713,,,,,0
3936,3936,OLD FREDERICK & IRVING ST wb,OLD FREDERICK RD at IRVING ST wb,39.284756,-76.682419,,,,,0
3937,3937,OLD FREDERICK & COLLINS  AVE,OLD FREDERICK RD at COLLINS AVE wb,39.285332,-76.68336,,,,,0
3938,3938,OLD FREDERICK & AUGUSTA wb,OLD FREDERICK RD at AUGUSTA AVE wb,39.286132,-76.684676,,,,,0
3939,3939,OLD FREDERICK & WOODINGTON,OLD FREDERICK RD at WOODINGTON RD wb,39.287202,-76.686657,,,,,0
3949,3949,BAL NAT PIKE & GREENWICH AVE wb,BALTIMORE NATIONAL PIKE at GREENWICH AVE wb,39.29187,-76.708025,,,,,0
